Mean(z_rock_height),species_cat_01
-0.2278358,Other Species
1.89983507,Focus Species
3.15667,Other Species
2.9152766,Other Species
2.75,Other Species
0.75,Other Species
1.94597062,Focus Species
0.668849724,Other Species
3.12279,Other Species
1.20394478,Other Species
2.71800814,Focus Species
1.200637718,Other Species
3.29,Focus Species
1.7576974,Other Species
2.119995204,Other Species
1.76495,Other Species
2.993847425,Focus Species
1.88727668,Focus Species
1.149747392,Other Species
1.83992,Focus Species
3.096183189,Focus Species
0.758105535,Other Species
1.53,Focus Species
1.565200164,Other Species
0.94832,Focus Species
1.744896319,Other Species
3.341486161,Other Species
2.469999999,Focus Species
0.7859,Other Species
2.870198766,Focus Species
2.565,Other Species
0.185,Other Species
2.69667,Other Species
2.749999999,Focus Species
1.86000494,Other Species
3.870146748,Focus Species
2.35667,Focus Species
1.87461917,Other Species
0.7862712,Other Species
0.26,Other Species
0.5371125,Other Species
3.180000001,Focus Species
2.613881391,Focus Species
0.79,Other Species
2.819819869,Other Species
2.720057651,Focus Species
1.40695,Focus Species
2.670000001,Focus Species
3.587485297,Focus Species
2.28167,Focus Species
1.17489,Other Species
3.494153883,Focus Species
3.486077763,Focus Species
0.350028196,Other Species
3.747524255,Focus Species
2.192500866,Focus Species
1.39585355,Other Species
-0.0517418,Other Species
3.334919818,Other Species
2.421485631,Focus Species
0.556156152,Focus Species
2.889686127,Focus Species
2.65076,Focus Species
2.970075997,Focus Species
1.588614527,Focus Species
-0.080435,Other Species
2.950000001,Focus Species
1.646813833,Other Species
1.51832,Focus Species
1.74486509,Other Species
1.30001586,Other Species
1.11981036,Other Species
2.4261613,Other Species
-0.1234536,Other Species
-0.2800037,Other Species
3.064430134,Other Species
0.529999999,Other Species
2.063468755,Other Species
1.280000002,Other Species
0.75,Focus Species
3.756620935,Focus Species
2.666044213,Focus Species
1.282500002,Focus Species
3.123072562,Focus Species
1.77299436,Other Species
1.434869708,Focus Species
2.443139212,Focus Species
0.96520758,Focus Species
0.918824254,Other Species
2.16761529,Focus Species
1.33910398,Other Species
2.945802152,Other Species
2.110000001,Focus Species
1.73667,Focus Species
3.00667,Other Species
2.860189438,Other Species
2.839708712,Focus Species
1.675,Focus Species
2.75,Other Species
0.796615636,Other Species
2.40275115,Other Species
1.144493675,Focus Species
1.50986,Other Species
1.46,Focus Species
0.2,Other Species
2.25667,Focus Species
-0.09,Other Species
1.20570358,Other Species
2.359612876,Other Species
1.37802,Focus Species
0.880000001,Focus Species
1.55660471,Other Species
2.08667,Other Species
0.96,Other Species
2.109999999,Focus Species
3.886250243,Focus Species
2.78011669,Focus Species
0.5122905,Focus Species
1.05612208,Focus Species
3.16,Other Species
0.5334197,Other Species
0.684,Other Species
3.002500001,Focus Species
1.57,Other Species
1.096219565,Focus Species
3.10672,Focus Species
0.469999999,Other Species
1.570000001,Focus Species
2.18696,Focus Species
2.78999,Focus Species
2.699614232,Other Species
1.60236028,Other Species
1.16849,Other Species
1.88,Other Species
1.20090566,Other Species
1.59,Focus Species
1.11155201,Focus Species
2.099241056,Focus Species
2.575611923,Focus Species
1.42,Other Species
0.509445566,Other Species
0.525,Focus Species
2.522059276,Focus Species
2.920614906,Focus Species
1.923368631,Focus Species
1.489999999,Focus Species
0.73,Other Species
2.29667,Focus Species
2.89,Focus Species
2.25,Focus Species
1.78,Other Species
3.1544,Other Species
2.260000001,Focus Species
1.799785,Other Species
2.611909738,Focus Species
1.95499356,Other Species
2.73574823,Other Species
1.85270405,Other Species
2.768269019,Focus Species
2.603490225,Other Species
1.958542881,Focus Species
0.90387,Focus Species
3.590000001,Other Species
1.17195472,Other Species
1.38043,Other Species
1.51489064,Other Species
0.3226069,Other Species
1.33,Focus Species
1.70874398,Other Species
1.33,Other Species
1.28998,Other Species
1.59904598,Other Species
1.04596573,Other Species
1.81247806,Focus Species
2.70553609,Other Species
2.65865816,Other Species
1.96667,Focus Species
3.165127117,Focus Species
2.00978,Focus Species
2.01593232,Focus Species
3.125655736,Other Species
4.031388897,Focus Species
3.146211746,Focus Species
1.064637797,Other Species
2.89,Focus Species
2.050000001,Other Species
1.69013955,Other Species
2.0494577,Other Species
2.03667,Focus Species
2.41,Other Species
3.089999998,Focus Species
2.736048153,Focus Species
3.540071965,Focus Species
0.59,Focus Species
1.16477,Focus Species
0.7950716,Focus Species
1.24667,Focus Species
-0.2659656,Other Species
1.86000494,Other Species
2.486269597,Focus Species
3.579703988,Focus Species
2.18,Other Species
2.114896552,Focus Species
1.46213114,Other Species
3.52462754,Other Species
3.367852765,Other Species
3.330000001,Other Species
1.77168,Focus Species
2.39344,Focus Species
1.752479019,Other Species
1.673858847,Other Species
1.21516168,Other Species
1.87221479,Other Species
3.3825,Focus Species
1.52481,Focus Species
1.0936583,Other Species
1.45105588,Other Species
0.8406788,Other Species
2.44667,Focus Species
3.251491144,Focus Species
0.7323743,Other Species
3.313394965,Focus Species
2.372965841,Focus Species
2.750000001,Focus Species
2.107176449,Focus Species
1.189460684,Other Species
2.57667,Focus Species
1.52,Other Species
2.552409286,Other Species
1.631898355,Other Species
2.11526415,Focus Species
1.14498,Focus Species
1.67833,Focus Species
2.487836948,Focus Species
1.76,Other Species
0.5194943,Other Species
2.26525355,Other Species
1.79041,Focus Species
3.143119385,Focus Species
3.08667,Other Species
1.475,Focus Species
0.98327671,Focus Species
2.97965,Other Species
2.01,Other Species
1.96762494,Other Species
0.4957717,Other Species
3.08665,Other Species
2.709999997,Other Species
0.4464,Focus Species
2.020000001,Focus Species
3.364384135,Other Species
0.6383,Focus Species
0.645,Focus Species
3.784016366,Focus Species
1.03206123,Other Species
3.672515658,Focus Species
1.94693,Focus Species
0.87992,Other Species
1.31,Other Species
-0.1160773,Focus Species
1.24069,Focus Species
1.38239613,Other Species
3.110993227,Focus Species
0.8312405,Other Species
0.564988127,Other Species
1.36,Focus Species
2.279925675,Other Species
2.60537538,Other Species
3.486077763,Focus Species
1.86237272,Other Species
0.7699,Other Species
3.19312264,Other Species
0.68,Other Species
3.841180529,Focus Species
1.21,Other Species
2.109999999,Focus Species
0.5449,Focus Species
1.69,Other Species
1.176411332,Focus Species
1.42029976,Other Species
2.538059902,Other Species
1.91,Focus Species
1.252206,Other Species
1.84606,Focus Species
1.08968,Other Species
1.31044,Other Species
2.7025,Other Species
2.761638294,Focus Species
1.14248658,Other Species
1.14,Other Species
1.80561654,Focus Species
2.809999998,Focus Species
2.490000001,Other Species
0.776383713,Other Species
1.38385446,Other Species
1.541595137,Other Species
1.728746119,Other Species
3.146211746,Focus Species
3.05014,Focus Species
3.03733,Other Species
3.29,Focus Species
2.248544111,Focus Species
2.338586829,Other Species
1.433554041,Other Species
4.191344591,Other Species
1.56,Other Species
1.06,Focus Species
2.972768479,Focus Species
0.4867,Focus Species
2.611909738,Focus Species
0.984063171,Other Species
2.85989,Focus Species
3.094322835,Focus Species
2.50654,Focus Species
2.57005,Focus Species
1.94669364,Focus Species
2.662288776,Focus Species
2.937696614,Focus Species
0.63,Other Species
0.95,Other Species
3.962500002,Other Species
0.342166328,Other Species
0.6151782,Other Species
0.576265709,Other Species
1.53,Focus Species
2.690192987,Focus Species
0.2451,Other Species
1.25523,Focus Species
1.01212805,Focus Species
2.054462499,Focus Species
1.580000001,Other Species
0.37,Other Species
1.29359036,Other Species
2.129409686,Focus Species
3.557240209,Other Species
0.95811,Focus Species
1.86244395,Focus Species
1.07205079,Other Species
1.115,Focus Species
2.25011,Focus Species
2.30057,Focus Species
3.307789953,Other Species
0.0367,Other Species
1.16497,Other Species
1.489999999,Focus Species
0.8925,Other Species
2.270735628,Focus Species
3.136746619,Focus Species
1.84,Other Species
1.83999327,Focus Species
0.97053752,Other Species
3.181772675,Focus Species
2.61667,Focus Species
0.7699,Other Species
2.380000003,Focus Species
0.90498,Focus Species
0.577,Focus Species
1.4,Other Species
3.263968395,Other Species
2.05,Other Species
3.09667,Focus Species
1.554280391,Other Species
0.407,Other Species
1.939401824,Focus Species
0.879724452,Other Species
2.02549467,Focus Species
0.765548,Other Species
1.64754656,Other Species
1.57,Other Species
2.857762243,Focus Species
3.102350468,Other Species
3.84639588,Focus Species
1.38743179,Other Species
1.21281515,Other Species
0.620000001,Other Species
0.600752633,Other Species
0.94000083,Other Species
0.51,Other Species
1.34993,Other Species
-0.2710365,Focus Species
1.219398,Other Species
0.3226069,Focus Species
0.0043037,Other Species
0.62,Other Species
2.91832,Focus Species
2.64754178,Other Species
3.27486,Other Species
2.22531838,Focus Species
3.313394965,Focus Species
-0.0393917,Other Species
2.917507708,Focus Species
0.76,Other Species
1.985,Other Species
1.35575725,Other Species
0.85254616,Focus Species
0.83991284,Other Species
0.669999997,Focus Species
1.721926167,Focus Species
3.639999999,Other Species
2.138002524,Focus Species
2.43679,Focus Species
1.66023592,Other Species
0.890000001,Focus Species
1.025,Focus Species
2.22667,Focus Species
1.2,Focus Species
1.134542011,Other Species
0.79,Other Species
1.15,Other Species
2.912500001,Focus Species
3.194841369,Focus Species
2.11057773,Focus Species
1.255,Other Species
0.804890185,Other Species
2.86,Focus Species
2.858474193,Focus Species
1.72,Other Species
0.5848,Other Species
1.49502407,Other Species
2.054462499,Focus Species
1.72494,Focus Species
1.1,Focus Species
1.299759606,Other Species
1.94489168,Focus Species
1.65672,Focus Species
3.57,Other Species
0.34,Other Species
0.7838,Focus Species
2.24301336,Other Species
2.287783132,Other Species
2.98465,Focus Species
1.433374228,Focus Species
2.29756709,Other Species
3.269999998,Other Species
2.34,Focus Species
3.06484,Focus Species
2.17005,Focus Species
2.883908123,Other Species
3.55945581,Other Species
1.28766836,Other Species
2.665083781,Other Species
2.33548749,Focus Species
1.29736772,Other Species
1.87257,Focus Species
2.14667,Focus Species
0.31,Other Species
0.093122,Other Species
0.85521,Focus Species
2.460000004,Other Species
2.857762243,Focus Species
0.53,Focus Species
0.879999998,Other Species
0.8,Other Species
1.87492259,Focus Species
2.039963089,Focus Species
3.08162,Focus Species
2.90159,Focus Species
-0.3975,Focus Species
2.579999997,Focus Species
1.79041,Other Species
2.59416,Other Species
1.94693,Focus Species
2.68407,Focus Species
0.5486774,Other Species
2.651089449,Focus Species
1.16245,Focus Species
0.86120215,Other Species
0.890032399,Other Species
2.72907,Focus Species
2.71282,Other Species
1.10804,Other Species
2.78011669,Focus Species
0.4326,Focus Species
3.664023351,Focus Species
2.39485986,Other Species
1.56,Focus Species
2.939999999,Focus Species
2.11474,Focus Species
0.7301,Other Species
1.103219619,Other Species
1.88452115,Other Species
1.901360781,Focus Species
3.294803237,Other Species
1.18653,Focus Species
1.984952645,Other Species
1.434869708,Focus Species
2.24526317,Other Species
1.043997976,Other Species
2.01802178,Other Species
3.180000002,Other Species
2.21667,Focus Species
1.78762,Focus Species
1.96164,Focus Species
2.207351908,Focus Species
1.05986,Other Species
1.39331,Focus Species
0.699872329,Other Species
2.500553744,Focus Species
2.0651896,Other Species
0.678,Other Species
2.01838,Other Species
2.809999999,Other Species
3.484371527,Other Species
-0.1632654,Other Species
0.577,Focus Species
1.60667,Other Species
1.74667,Focus Species
0.6942231,Other Species
1.52024,Other Species
1.54,Focus Species
1.66018369,Other Species
1.10497,Other Species
2.06487,Other Species
1.94489168,Other Species
1.0852547,Other Species
-0.2617083,Other Species
1.128230333,Other Species
2.71282,Focus Species
0.87506,Focus Species
3.169653465,Focus Species
1.39,Other Species
3.824815259,Other Species
1.35314,Focus Species
2.290439236,Focus Species
1.715,Other Species
0.200129,Other Species
-0.335,Other Species
3.03,Focus Species
1.74,Other Species
-0.1736884,Other Species
1.172284171,Focus Species
1.56942793,Other Species
2.55575429,Focus Species
0.869999999,Other Species
0.8315156,Other Species
1.09359045,Other Species
1.86498,Other Species
3.18,Other Species
3.802791022,Focus Species
