Mean(z_rock_height),species_cat_01
2.206025957,Other Species
3.663384119,Other Species
3.220037301,Other Species
1.67833,Other Species
1.05199713,Other Species
1.45489822,Other Species
3.215091757,Other Species
3.77678236,Other Species
0.58,Other Species
1.237256482,Other Species
3.549999999,Other Species
2.06487188,Other Species
1.30158957,Other Species
0.959999999,Other Species
1.91513879,Other Species
1.05,Other Species
0.3386261,Other Species
1.50674895,Other Species
0.4813276,Other Species
4.179999999,Other Species
2.36775394,Other Species
0.5733097,Other Species
1.61982931,Other Species
1.45,Other Species
1.433374228,Other Species
0.95783591,Other Species
1.3119854,Other Species
0.950000001,Other Species
1.325990654,Other Species
0.7834354,Other Species
1.194835683,Other Species
1.16497,Other Species
1.35777547,Other Species
2.774628542,Other Species
1.32698593,Other Species
0.9,Other Species
1.3446648,Other Species
3.657607463,Other Species
3.334919818,Other Species
1.06006,Other Species
4.131852448,Other Species
3.593322176,Other Species
-0.313836,Other Species
2.839999999,Other Species
2.24682998,Other Species
2.28476,Other Species
1.51788457,Other Species
3.282309886,Other Species
1.10804,Other Species
0.355,Other Species
0.2438257,Other Species
1.447207814,Other Species
3.33872,Other Species
1.6354223,Other Species
2.559999996,Other Species
0.5020248,Other Species
1.982015879,Other Species
0.4169,Other Species
1.27,Other Species
0.832317495,Other Species
3.05667,Other Species
2.11513899,Other Species
1.23,Other Species
2.0201,Other Species
2.06279799,Other Species
1.92239536,Other Species
1.44,Other Species
1.53722877,Other Species
1.57796779,Other Species
2.85989,Other Species
3.794842633,Other Species
1.12558326,Other Species
1.89495779,Other Species
1.99286698,Other Species
0.959886616,Other Species
3.05989,Other Species
0.06,Other Species
1.1,Other Species
0.8055505,Other Species
2.399961788,Other Species
2.97667,Other Species
1.77496,Other Species
0.5666603,Other Species
0.469844617,Other Species
1.018136998,Other Species
2.782191507,Other Species
1.001822753,Other Species
3.12659,Other Species
0.90643866,Other Species
0.779915189,Other Species
0.855,Other Species
0.21,Other Species
1.37802,Other Species
1.449430986,Other Species
2.165842771,Other Species
2.27342,Other Species
3.140000003,Other Species
0.76,Other Species
3.19455,Other Species
1.01491,Other Species
4.01,Other Species
0.80619658,Other Species
0.87,Other Species
0.9248,Other Species
1.78966,Other Species
0.7370476,Other Species
1.636865307,Other Species
0.85899806,Other Species
1.37314092,Other Species
1.88998575,Other Species
1.178412334,Other Species
0.84265866,Other Species
0.97053752,Other Species
0.94552629,Other Species
2.230000003,Other Species
3.683799105,Other Species
0.6965129,Other Species
1.09,Other Species
3.78,Other Species
1.04915718,Other Species
2.65,Other Species
1.45,Other Species
2.941433111,Other Species
3.18667,Other Species
2.365023371,Other Species
-0.3340098,Other Species
0.813984987,Other Species
2.36497,Other Species
2.319999997,Other Species
0.1225,Other Species
1.043997976,Other Species
0.359999998,Other Species
0.92996,Other Species
0.524971185,Other Species
1.77474484,Other Species
0.5784,Other Species
0.53,Other Species
0.7220697,Other Species
0.23,Other Species
2.00511467,Other Species
1.86,Other Species
0.26,Other Species
1.234415721,Other Species
1.25128255,Other Species
3.198236828,Other Species
1.73284,Other Species
0.567,Other Species
0.8098,Other Species
1.4699545,Other Species
1.15630527,Other Species
1.56,Other Species
3.649999997,Other Species
1.7626154,Other Species
0.85525,Other Species
0.0985,Other Species
1.721228537,Other Species
1.889285006,Other Species
2.378165988,Other Species
3.018213597,Other Species
3.337511279,Other Species
0.98083886,Other Species
3.21667,Other Species
-0.3067256,Other Species
3.85,Other Species
1.38,Other Species
1.225248464,Other Species
3.930263488,Other Species
1.311314909,Other Species
1.86,Other Species
1.27597,Other Species
3.840297999,Other Species
2.91667,Other Species
1.904592049,Other Species
1.2412136,Other Species
2.88440339,Other Species
3.307171024,Other Species
1.04466499,Other Species
2.09,Other Species
1.44984,Other Species
0.7204876,Other Species
1.29011,Other Species
0.4346898,Other Species
1.83667,Other Species
-0.3328992,Other Species
0.0752892,Other Species
1.92489013,Other Species
1.06,Other Species
1.15524639,Other Species
1.62,Other Species
1.979999998,Other Species
0.62,Other Species
1.45861619,Other Species
2.044034355,Other Species
1.28102448,Other Species
0.919923015,Other Species
3.497296778,Other Species
3.502499999,Other Species
1.095,Other Species
3.398496498,Other Species
2.912059368,Other Species
1.13698549,Other Species
1.50988,Other Species
3.45,Other Species
1.05,Other Species
2.74,Other Species
-0.0138181,Other Species
3.08092,Other Species
0.8898,Other Species
1.68254018,Other Species
3.696251103,Other Species
0.50498886,Other Species
0.7496458,Other Species
0.954033133,Other Species
0.3,Other Species
1.76,Other Species
0.5399,Other Species
1.49255312,Other Species
2.24526317,Other Species
1.22,Other Species
0.87353,Other Species
3.769999999,Other Species
1.64729993,Other Species
1.60026291,Other Species
4.047418209,Other Species
4.420000001,Other Species
2.11372639,Other Species
4.052499999,Other Species
0.505,Other Species
1.96299472,Other Species
1.37618,Other Species
1.88005548,Other Species
3.809919625,Other Species
2.593314398,Other Species
0.855748581,Other Species
3.092119709,Other Species
3.09064399,Other Species
2.862469625,Other Species
2.88606141,Other Species
1.62314476,Other Species
0.7100422,Other Species
1.904592049,Other Species
0.373011174,Other Species
0.814817664,Other Species
3.818535816,Other Species
1.782116045,Other Species
2.83667,Other Species
1.45997,Other Species
1.34224827,Other Species
2.309946405,Other Species
0.49729732,Other Species
1.41007,Other Species
1.92,Other Species
2.13667,Other Species
1.60677165,Other Species
1.3,Other Species
2.06,Other Species
2.097282545,Other Species
1.83,Other Species
1.44515,Other Species
1.120705398,Other Species
1.686733706,Other Species
2.35033318,Other Species
0.894311314,Other Species
3.792763616,Other Species
1.170000001,Other Species
-0.2627076,Other Species
1.77498422,Other Species
0.785996,Other Species
2.40387243,Other Species
2.4226004,Other Species
0.8325,Other Species
3.488111873,Other Species
3.16,Other Species
0.560000001,Other Species
1.267508074,Other Species
3.224135227,Other Species
1.021413997,Other Species
0.369999999,Other Species
1.33,Other Species
0.88,Other Species
3.630000003,Other Species
2.202696759,Other Species
1.08514,Other Species
0.819201653,Other Species
1.26638,Other Species
0.2651855,Other Species
1.967095058,Other Species
1.31125,Other Species
1.55003,Other Species
1.170000001,Other Species
0.7539621,Other Species
2.988420171,Other Species
1.450000001,Other Species
-0.0650694,Other Species
0.133036305,Other Species
2.77036692,Other Species
-0.0849669,Other Species
3.3825,Other Species
-0.2138571,Other Species
1.21998,Other Species
1.589727698,Other Species
0.845883655,Other Species
3.262796329,Other Species
0.89,Other Species
0.63,Other Species
0.91618542,Other Species
1.700223172,Other Species
3.417128559,Other Species
1.9,Other Species
1.88,Other Species
1.3,Other Species
0.4941909,Other Species
1.662852406,Other Species
2.07253835,Other Species
0.663,Other Species
3.29666,Other Species
1.86242928,Other Species
0.7153975,Other Species
1.60677165,Other Species
0.51645331,Other Species
3.04481,Other Species
0.76907,Other Species
2.03901107,Other Species
1.78762,Other Species
1.28766836,Other Species
2.39624,Other Species
1.16497,Other Species
0.94,Other Species
2.23992192,Other Species
2.381769062,Other Species
1.46,Other Species
3.49375955,Other Species
1.16832866,Other Species
2.838520658,Other Species
1.851610577,Other Species
1.542435805,Other Species
2.41530743,Other Species
1.36189197,Other Species
1.1345993,Other Species
1.79753355,Other Species
2.85663,Other Species
3.731002647,Other Species
2.572886763,Other Species
0.6794669,Other Species
1.259828919,Other Species
0.4751796,Other Species
0.5757982,Other Species
4.2,Other Species
1.14692897,Other Species
3.263816505,Other Species
1.52024,Other Species
1.840000001,Other Species
0.2064,Other Species
3.202020324,Other Species
0.84503,Other Species
3.540071965,Other Species
1.069606343,Other Species
1.274643782,Other Species
2.456500855,Other Species
1.339679712,Other Species
1.25552759,Other Species
2.09108,Other Species
0.66,Other Species
1.59077547,Other Species
1.760000001,Other Species
2.449379852,Other Species
1.140731153,Other Species
0.99021,Other Species
1.217208362,Other Species
1.56501,Other Species
0.7901,Other Species
1.84754418,Other Species
2.966740118,Other Species
4.09339373,Other Species
1.29000087,Other Species
1.27371371,Other Species
3.699999998,Other Species
1.1,Other Species
0.4286497,Other Species
1.99286698,Other Species
0.577310033,Other Species
0.568258,Other Species
0.67,Other Species
0.705,Other Species
1.92,Other Species
0.845,Other Species
1.90186,Other Species
2.156335779,Other Species
1.477008924,Other Species
3.28913733,Other Species
1.02334167,Other Species
0.98,Other Species
3.396319735,Other Species
1.41341716,Other Species
2.06487188,Other Species
1.27096,Other Species
1.57,Other Species
0.5183,Other Species
0.97564574,Other Species
0.755,Other Species
2.540000001,Other Species
1.6428393,Other Species
1.67,Other Species
2.41151066,Other Species
0.618984327,Other Species
1.636414622,Other Species
1.14229235,Other Species
2.486269597,Other Species
2.07444571,Other Species
2.839708712,Other Species
1.671660206,Other Species
0.875477423,Other Species
2.21069,Other Species
1.85,Other Species
2.463385759,Other Species
1.28243512,Other Species
3.17684,Other Species
3.235211538,Other Species
1.41836,Other Species
3.234159828,Other Species
1.88723365,Other Species
1.03512,Other Species
0.655756603,Other Species
2.494112844,Other Species
1.93378544,Other Species
3.17901,Other Species
0.3332223,Other Species
0.875477423,Other Species
0.897155804,Other Species
1.006719205,Other Species
1.650000002,Other Species
1.589965437,Other Species
3.000111808,Other Species
3.722549777,Other Species
2.96495,Other Species
0.699757578,Other Species
1.28275936,Other Species
2.32606225,Other Species
0.5,Other Species
0.8578,Other Species
1.73866225,Other Species
1.20258,Other Species
3.15218021,Other Species
1.90893875,Other Species
1.97004337,Other Species
2.39792283,Other Species
2.64700549,Other Species
1.41,Other Species
-0.0772005,Other Species
1.96,Other Species
3.626265368,Other Species
1.86,Other Species
0.579767271,Other Species
2.837290564,Other Species
3.240000001,Other Species
-0.3522527,Other Species
2.170313845,Other Species
3.03733,Other Species
1.80496952,Other Species
0.78,Other Species
1.17489,Other Species
1.24980303,Other Species
3.12,Other Species
0.6,Other Species
1.22,Other Species
0.96407028,Other Species
0.6509603,Other Species
2.95284,Other Species
2.215221796,Other Species
1.99,Other Species
0.5,Other Species
1.42,Other Species
4.260000001,Other Species
1.003419129,Other Species
1.05978572,Other Species
0.91026,Other Species
1.49392099,Other Species
0.4326,Other Species
1.60667,Other Species
1.64957142,Other Species
0.0344905,Other Species
0.6390197,Other Species
3.06667,Other Species
0.200129,Other Species
1.909999999,Other Species
1.91985967,Other Species
1.78017194,Other Species
1.05199713,Other Species
0.7200786,Other Species
0.869877495,Other Species
1.53722877,Other Species
0.8098,Other Species
1.958491644,Other Species
3.649999999,Other Species
3.150036768,Other Species
1.60010071,Other Species
1.94,Other Species
-0.0052962,Other Species
0.94287806,Other Species
1.38491,Other Species
1.957626962,Other Species
3.657547075,Other Species
3.870311391,Other Species
3.156008397,Other Species
0.069999998,Other Species
1.34045,Other Species
0.821732279,Other Species
0.78,Other Species
1.095,Other Species
-0.341597,Other Species
1.38,Other Species
2.78749587,Other Species
0.83,Other Species
0.553,Other Species
3.732162115,Other Species
2.543146223,Other Species
2.54251169,Other Species
0.7253,Other Species
-0.2401764,Other Species
1.363859481,Other Species
1.5,Other Species
0.6259555,Other Species
1.21,Other Species
2.98667,Other Species
1.259975201,Other Species
0.7898,Other Species
0.6325,Other Species
2.11516897,Other Species
1.352030822,Other Species
-0.1623724,Other Species
3.296680294,Other Species
1.18359728,Other Species
1.00042,Other Species
0.83,Other Species
3.627545277,Other Species
2.989999997,Other Species
0.475,Other Species
2.05356265,Other Species
2.38533681,Other Species
1.0482544,Other Species
3.347044151,Other Species
3.09001942,Other Species
-0.2103334,Other Species
0.749537456,Other Species
1.42450411,Other Species
1.449756139,Other Species
1.5123071,Other Species
3.575281708,Other Species
1.511355655,Other Species
1.122499999,Other Species
1.90737047,Other Species
1.22243554,Other Species
3.202020324,Other Species
2.97,Other Species
1.829999876,Other Species
3.391851685,Other Species
2.815072301,Other Species
0.594838916,Other Species
1.06,Other Species
1.24162351,Other Species
0.931295284,Other Species
0.88006,Other Species
1.352892536,Other Species
2.44311326,Other Species
0.785,Other Species
0.93,Other Species
0.897455373,Other Species
1.09,Other Species
1.566855359,Other Species
2.54003686,Other Species
3.607258218,Other Species
2.165842771,Other Species
2.72731761,Other Species
1.829586361,Other Species
3.169001286,Other Species
1.55910521,Other Species
3.222880113,Other Species
3.550000001,Other Species
0.47,Other Species
3.20667,Other Species
4.009999998,Other Species
1.015,Other Species
2.66652,Other Species
3.889999999,Other Species
3.096563339,Other Species
3.762745054,Other Species
1.8292104,Other Species
1.93,Other Species
1.42673,Other Species
2.50676674,Other Species
0.7375825,Other Species
0.799535288,Other Species
1.51498678,Other Species
1.82527147,Other Species
0.419,Other Species
3.140506402,Other Species
2.706619739,Other Species
3.648948451,Other Species
1.89006,Other Species
1.17876308,Other Species
3.629999999,Other Species
1.74526233,Other Species
0.97,Other Species
2.25667,Other Species
0.5796,Other Species
1.17261764,Other Species
1.78,Other Species
0.524810181,Other Species
0.75,Other Species
0.8201,Other Species
1.867950878,Other Species
1.89653082,Other Species
3.462209428,Other Species
3.735513718,Other Species
2.9261632,Other Species
1.49320061,Other Species
3.05014,Other Species
0.1815023,Other Species
0.8143,Other Species
0.7425,Other Species
2.82508,Other Species
1.28,Other Species
1.32017,Other Species
0.415,Other Species
-0.784974144,Other Species
3.530775331,Other Species
2.714372473,Other Species
2.1829474,Other Species
1.439162231,Other Species
1.77,Other Species
1.120705398,Other Species
1.49070749,Other Species
1.093870323,Other Species
1.38743179,Other Species
4.36530525,Other Species
1.36913104,Other Species
0.829999996,Other Species
1.09486977,Other Species
1.7249707,Other Species
1.52345255,Other Species
3.530000002,Other Species
0.1689116,Other Species
1.66,Other Species
3.249999999,Other Species
1.65997502,Other Species
3.429999999,Other Species
1.73864,Other Species
0.7051,Other Species
0.775725978,Other Species
0.79,Other Species
1.45718143,Other Species
1.799999999,Other Species
0.0334866,Other Species
1.18,Other Species
2.188524873,Other Species
1.88,Other Species
0.8183679,Other Species
0.5760984,Other Species
1.81,Other Species
0.7228034,Other Species
2.81782,Other Species
1.322500003,Other Species
1.59309159,Other Species
1.384730841,Other Species
1.92017357,Other Species
1.75497858,Other Species
1.17003,Other Species
0.845088102,Other Species
1.8546892,Other Species
1.38362556,Other Species
1.24,Other Species
2.510501677,Other Species
0.326470999,Other Species
0.6019787,Other Species
-0.180392,Other Species
1.45489822,Other Species
1.34,Other Species
3.619999997,Other Species
0.2527,Other Species
1.540000001,Other Species
-0.273084,Other Species
3.00667,Other Species
0.543955424,Other Species
0.6367,Other Species
1.657943873,Other Species
0.535825593,Other Species
1.05,Other Species
3.771033781,Other Species
0.6730828,Other Species
-0.0898139,Other Species
2.912064961,Other Species
1.27827,Other Species
3.629999999,Other Species
1.08514,Other Species
0.233,Other Species
1.489999999,Other Species
1.93,Other Species
1.10497,Other Species
1.320352508,Other Species
0.645341515,Other Species
0.0861,Other Species
1.72921,Other Species
3.720664174,Other Species
1.745729421,Other Species
1.37763435,Other Species
1.769999999,Other Species
2.28002368,Other Species
4.277933183,Other Species
1.5,Other Species
3.228864752,Other Species
2.822500003,Other Species
2.175219374,Other Species
2.18987905,Other Species
0.5557685,Other Species
1.88005548,Other Species
1.94,Other Species
1.82697365,Other Species
0.55,Other Species
1.396878169,Other Species
3.680000002,Other Species
0.87699219,Other Species
1.72003453,Other Species
3.02610963,Other Species
2.52014,Other Species
1.697477008,Other Species
1.96164,Other Species
0.9142446,Other Species
2.009775389,Other Species
0.758105535,Other Species
1.59988595,Other Species
0.4331974,Other Species
2.936133997,Other Species
1.48498843,Other Species
1.05,Other Species
2.83667,Other Species
2.102914672,Other Species
1.69989753,Other Species
2.47,Other Species
3.080085839,Other Species
1.771406337,Other Species
3.799838895,Other Species
2.755183688,Other Species
1.918148928,Other Species
1.06,Other Species
1.17496062,Other Species
1.89062,Other Species
3.15667,Other Species
1.07503,Other Species
3.659999999,Other Species
3.497296778,Other Species
3.384146495,Other Species
0.776383713,Other Species
3.249714987,Other Species
1.74004513,Other Species
3.332499999,Other Species
1.067771379,Other Species
1.26,Other Species
0.78,Other Species
1.29,Other Species
0.88,Other Species
1.11165378,Other Species
0.63,Other Species
1.21281515,Other Species
1.44793427,Other Species
1.3719685,Other Species
1.358869853,Other Species
-0.2660852,Other Species
1.35701109,Other Species
-0.21,Other Species
1.35991,Other Species
2.36803883,Other Species
1.80825167,Other Species
1.76,Other Species
0.6434976,Other Species
0.4523,Other Species
2.709999997,Other Species
3.299035597,Other Species
1.204210045,Other Species
2.52648,Other Species
1.83995185,Other Species
0.79,Other Species
1.08244365,Other Species
2.990000001,Other Species
1.17496062,Other Species
3.168122503,Other Species
1.192922999,Other Species
0.853913253,Other Species
1.992808716,Other Species
2.19667,Other Species
1.979,Other Species
0.3332223,Other Species
1.72560672,Other Species
0.5667687,Other Species
2.990000001,Other Species
0.8196951,Other Species
0.1530058,Other Species
3.460086124,Other Species
2.09,Other Species
0.2,Other Species
3.133825657,Other Species
1.90781915,Other Species
1.78762,Other Species
0.420000001,Other Species
1.87778072,Other Species
1.217508944,Other Species
0.7152,Other Species
2.421485631,Other Species
3.725171196,Other Species
1.664732845,Other Species
2.145238095,Other Species
0.7328957,Other Species
3.560000001,Other Species
1.379759929,Other Species
3.22803842,Other Species
1.66708005,Other Species
2.009775389,Other Species
3.530775331,Other Species
1.39,Other Species
0.1131,Other Species
0.6419109,Other Species
0.26,Other Species
1.34,Other Species
2.01802178,Other Species
1.612272484,Other Species
3.693650195,Other Species
0.789633031,Other Species
-0.1404517,Other Species
2.694789499,Other Species
1.32777187,Other Species
3.278515632,Other Species
2.260000001,Other Species
1.42537,Other Species
0.6943345,Other Species
1.51996581,Other Species
1.631751578,Other Species
3.579703988,Other Species
2.01003,Other Species
1.39483412,Other Species
4.038372326,Other Species
3.4,Other Species
2.224994692,Other Species
0.3248379,Other Species
2.886899803,Other Species
0.98,Other Species
2.6967,Other Species
2.95895,Other Species
1.97,Other Species
2.04015382,Other Species
3.960398576,Other Species
1.52007,Other Species
2.12526424,Other Species
1.24868015,Other Species
1.739999999,Other Species
1.549982118,Other Species
3.692075946,Other Species
0.7552,Other Species
1.889285006,Other Species
2.48663,Other Species
2.65,Other Species
1.85,Other Species
0.4523,Other Species
1.67,Other Species
3.2,Other Species
1.44697172,Other Species
3.828262196,Other Species
1.331587294,Other Species
0.6332639,Other Species
1.75004615,Other Species
2.41773279,Other Species
0.873727469,Other Species
1.96,Other Species
1.487238395,Other Species
1.62155,Other Species
2.12483342,Other Species
-0.0250976,Other Species
0.6460176,Other Species
1.82191355,Other Species
1.88497825,Other Species
1.1,Other Species
1.69,Other Species
1.53970642,Other Species
3.30667,Other Species
1.11456,Other Species
0.36,Other Species
0.784785204,Other Species
1.75995,Other Species
1.57944387,Other Species
0.5252,Other Species
0.615,Other Species
0.26,Other Species
2.784293931,Other Species
1.47,Other Species
4.035049547,Other Species
1.78987812,Other Species
0.63315331,Other Species
3.763311386,Other Species
1.7503366,Other Species
1.71002,Other Species
0.069999998,Other Species
3.843655087,Other Species
0.620000001,Other Species
0.069999998,Other Species
1.15505,Other Species
0.6405355,Other Species
0.5296521,Other Species
3.628572174,Other Species
2.27876,Other Species
1.955,Other Species
2.37667,Other Species
0.931295284,Other Species
0.1772705,Other Species
0.4644987,Other Species
1.774855281,Other Species
1.47496927,Other Species
3.656136158,Other Species
1.27371371,Other Species
0.407,Other Species
1.37365704,Other Species
1.979999998,Other Species
2.43250088,Other Species
3.660619034,Other Species
0.495484,Other Species
1.70856755,Other Species
3.13857,Other Species
2.94164,Other Species
2.699575067,Other Species
1.76,Other Species
-1.9683e-05,Other Species
0.83991284,Other Species
3.577392477,Other Species
2.447425345,Other Species
0.7220795,Other Species
1.363859481,Other Species
0.943869764,Other Species
0.3448,Other Species
0.8376,Other Species
1.361496558,Other Species
1.02720975,Other Species
1.5499611,Other Species
1.298150152,Other Species
0.49729732,Other Species
2.45722972,Other Species
1.63,Other Species
1.78,Other Species
3.486377945,Other Species
1.42366686,Other Species
2.619999999,Other Species
2.852919527,Other Species
1.86277515,Other Species
1.83,Other Species
3.826005811,Other Species
2.112623054,Other Species
0.62,Other Species
1.162324509,Other Species
1.24658539,Other Species
3.512113735,Other Species
0.56,Other Species
1.934230795,Other Species
2.007707367,Other Species
3.222259208,Other Species
0.99358044,Other Species
0.6463983,Other Species
3.02302,Other Species
0.87,Other Species
1.47789575,Other Species
0.959999999,Other Species
1.79753355,Other Species
0.91,Other Species
1.6082418,Other Species
2.58,Other Species
0.771589877,Other Species
0.93,Other Species
1.39331,Other Species
1.19474,Other Species
1.183234825,Other Species
3.26,Other Species
1.686733706,Other Species
0.94518246,Other Species
0.975,Other Species
0.093122,Other Species
1.76,Other Species
1.659999999,Other Species
3.690677958,Other Species
1.96984351,Other Species
3.412520509,Other Species
3.06484,Other Species
1.363859481,Other Species
0.7599596,Other Species
3.57,Other Species
3.83,Other Species
0.8,Other Species
0.26,Other Species
1.03997511,Other Species
1.9095318,Other Species
1.32502419,Other Species
3.33812392,Other Species
3.240080628,Other Species
1.86266152,Other Species
1.88,Other Species
1.54481032,Other Species
1.540000001,Other Species
1.92262431,Other Species
3.565025286,Other Species
1.09994,Other Species
0.0192043,Other Species
0.91,Other Species
1.021413997,Other Species
1.0482544,Other Species
3.5,Other Species
2.029280033,Other Species
3.15218021,Other Species
3.798708141,Other Species
1.12469247,Other Species
0.1627,Other Species
1.23900726,Other Species
1.13,Other Species
1.586955324,Other Species
2.3303459,Other Species
1.8653693,Other Species
1.110000002,Other Species
2.37654,Other Species
2.800126115,Other Species
1.87494648,Other Species
0.98474991,Other Species
0.90018051,Other Species
1.52,Other Species
0.91101372,Other Species
0.95811,Other Species
2.110000001,Other Species
0.6572832,Other Species
1.89515,Other Species
1.120000001,Other Species
1.39535417,Other Species
2.99040948,Other Species
1.003419129,Other Species
1.62,Other Species
2.810930193,Other Species
1.71954045,Other Species
3.955180666,Other Species
1.851610577,Other Species
1.26800217,Other Species
3.115589305,Other Species
0.87471,Other Species
3.909985824,Other Species
1.19665192,Other Species
1.89001771,Other Species
1.41,Other Species
1.60209837,Other Species
-0.4219756,Other Species
1.32893282,Other Species
0.852500001,Other Species
0.615,Other Species
0.982500001,Other Species
1.28667,Other Species
1.051642455,Other Species
2.619999999,Other Species
3.104253303,Other Species
3.53,Other Species
1.12558326,Other Species
1.385098618,Other Species
3.92,Other Species
2.853496336,Other Species
1.6854,Other Species
0.0985457,Other Species
0.825433336,Other Species
0.922500003,Other Species
0.879724452,Other Species
3.036993495,Other Species
1.24,Other Species
3.20667,Other Species
3.80530615,Other Species
0.546049191,Other Species
-0.11,Other Species
1.97015,Other Species
1.251746803,Other Species
2.85667,Other Species
1.2,Other Species
2.92,Other Species
1.582453365,Other Species
0.98724946,Other Species
3.579075821,Other Species
2.463489342,Other Species
-0.2278358,Other Species
2.307975509,Other Species
3.722359129,Other Species
1.52761389,Other Species
1.969999997,Other Species
0.739658039,Other Species
0.5034,Other Species
1.95499356,Other Species
1.25008,Other Species
0.2561,Other Species
2.42,Other Species
2.323100036,Other Species
1.29612255,Other Species
2.26,Other Species
1.06567248,Other Species
0.465,Other Species
0.94786779,Other Species
1.254407052,Other Species
0.5999244,Other Species
0.2399,Other Species
1.00702835,Other Species
3.546939391,Other Species
1.52792149,Other Species
1.848028057,Other Species
1.752159732,Other Species
2.44667,Other Species
1.86483,Other Species
1.72,Other Species
2.02231728,Other Species
2.871239235,Other Species
2.9831,Other Species
1.70659,Other Species
0.97,Other Species
1.24893,Other Species
0.8301,Other Species
1.03,Other Species
1.087898059,Other Species
1.094091194,Other Species
2.112623054,Other Species
1.355518964,Other Species
0.7813136,Other Species
1.97,Other Species
1.4,Other Species
3.574999269,Other Species
1.292561875,Other Species
1.4631995,Other Species
1.647621951,Other Species
1.49383202,Other Species
3.344505611,Other Species
1.08432342,Other Species
1.53770736,Other Species
4.046066658,Other Species
-0.1650953,Other Species
2.02044944,Other Species
1.00702835,Other Species
3.14479,Other Species
0.88995395,Other Species
3.14661,Other Species
1.99848247,Other Species
2.18494004,Other Species
3.274623803,Other Species
1.81649304,Other Species
1.001703918,Other Species
-0.0243205,Other Species
0.86499,Other Species
1.0452,Other Species
-1.9683e-05,Other Species
1.213889857,Other Species
1.073863532,Other Species
3.24872,Other Species
2.89457204,Other Species
1.26013,Other Species
2.09,Other Species
1.14986,Other Species
2.56868,Other Species
1.97682195,Other Species
0.7779632,Other Species
1.49056226,Other Species
1.93,Other Species
0.752996881,Other Species
3.142516345,Other Species
1.58797008,Other Species
2.3303459,Other Species
0.93010197,Other Species
1.76495,Other Species
1.31425498,Other Species
3.794842633,Other Species
1.06,Other Species
4.41,Other Species
0.4471734,Other Species
1.70554177,Other Species
2.63275,Other Species
1.16508,Other Species
0.8,Other Species
0.7795791,Other Species
3.782453915,Other Species
2.63155564,Other Species
0.236038,Other Species
2.352691435,Other Species
2.21182927,Other Species
1.410629406,Other Species
3.76436049,Other Species
0.7998,Other Species
0.97417566,Other Species
0.71,Other Species
0.84126899,Other Species
3.178157647,Other Species
1.86,Other Species
1.237256482,Other Species
0.850000001,Other Species
0.7516989,Other Species
1.723325545,Other Species
0.6511789,Other Species
1.251746803,Other Species
0.65,Other Species
1.699999999,Other Species
2.360033277,Other Species
0.5302,Other Species
2.016543776,Other Species
0.0745622,Other Species
1.624091259,Other Species
2.65643,Other Species
1.87504459,Other Species
1.909872683,Other Species
1.547571726,Other Species
2.324778372,Other Species
2.650000002,Other Species
2.01515552,Other Species
2.47,Other Species
0.83,Other Species
1.0581024,Other Species
0.8214,Other Species
1.07,Other Species
0.87,Other Species
0.779999995,Other Species
4.195700622,Other Species
0.399,Other Species
0.7525162,Other Species
0.2103676,Other Species
1.87116827,Other Species
1.9517,Other Species
1.341684695,Other Species
0.775725978,Other Species
2.660213912,Other Species
0.765,Other Species
1.65524,Other Species
2.66652,Other Species
2.209301754,Other Species
2.32227,Other Species
1.274643782,Other Species
0.6585998,Other Species
-0.1520283,Other Species
1.69066425,Other Species
1.90499235,Other Species
1.70037204,Other Species
1.05461403,Other Species
3.092364288,Other Species
1.53,Other Species
2.86667,Other Species
1.740000002,Other Species
0.6601377,Other Species
0.629819949,Other Species
-0.3192668,Other Species
0.7908074,Other Species
0.2684461,Other Species
1.20943205,Other Species
1.4325,Other Species
0.669999997,Other Species
1.79292278,Other Species
1.61035815,Other Species
0.977486469,Other Species
0.739658039,Other Species
0.6574,Other Species
2.96852,Other Species
2.27312,Other Species
3.375763349,Other Species
1.35695668,Other Species
3.405868688,Other Species
3.20667,Other Species
0.55,Other Species
0.53,Other Species
2.23009689,Other Species
3.040261994,Other Species
1.77758013,Other Species
1.63273893,Other Species
0.675,Other Species
1.27825161,Other Species
2.524009998,Other Species
1.78,Other Species
1.23231768,Other Species
0.4464,Other Species
3.52,Other Species
1.06018,Other Species
1.51489064,Other Species
2.06487,Other Species
2.007707367,Other Species
1.7,Other Species
3.432499999,Other Species
3.15285,Other Species
2.38,Other Species
1.69482645,Other Species
3.772422383,Other Species
1.87993052,Other Species
0.639683152,Other Species
0.85481,Other Species
3.28667,Other Species
2.46438,Other Species
2.521217029,Other Species
0.505,Other Species
3.200000001,Other Species
1.57754499,Other Species
2.38537,Other Species
0.4867,Other Species
0.97513,Other Species
0.92917709,Other Species
1.19301265,Other Species
1.02833,Other Species
3.20254879,Other Species
1.06,Other Species
1.04803,Other Species
1.40519,Other Species
0.53,Other Species
3.166733002,Other Species
3.560000001,Other Species
2.697493676,Other Species
0.6920662,Other Species
0.6454613,Other Species
0.8352,Other Species
0.9,Other Species
2.35633,Other Species
3.46,Other Species
2.014806158,Other Species
3.721263048,Other Species
1.88723365,Other Species
2.185,Other Species
0.997793039,Other Species
2.56774659,Other Species
1.01993,Other Species
1.280000002,Other Species
3.309999999,Other Species
1.439676098,Other Species
0.5255235,Other Species
1.51,Other Species
2.34,Other Species
1.23,Other Species
1.18667,Other Species
