Mean(z_rock_height),species_cat_02
2.63653,Anthopleura elegantissima
2.27,Balanus glandula
2.989999997,Balanus glandula
3.070046837,Balanus glandula
2.336661667,Pollicipes polymerus
3.065388339,Pollicipes polymerus
1.23900726,Egregia menziesii
0.3378037,Anthopleura elegantissima
1.65820704,Mytilus californianus
1.94703465,Mytilus californianus
2.395373074,Balanus glandula
2.19291496,Mytilus californianus
2.689999999,Mytilus californianus
1.88727668,Mytilus californianus
0.6799257,Egregia menziesii
3.064430134,Anthopleura elegantissima
3.602893915,Balanus glandula
2.120832256,Pollicipes polymerus
2.920123168,Mytilus californianus
3.550015479,Balanus glandula
1.830000001,Pollicipes polymerus
1.77025,Balanus glandula
3.010362672,Mytilus californianus
1.282500002,Balanus glandula
1.0304,Mytilus californianus
2.159999999,Mytilus californianus
1.46,Mytilus californianus
2.3,Mytilus californianus
3.263393639,Balanus glandula
1.06994,Anthopleura elegantissima
2.24609507,Anthopleura elegantissima
1.365,Mytilus californianus
3.438098439,Balanus glandula
3.571640362,Balanus glandula
0.880000002,Egregia menziesii
1.78517873,Mytilus californianus
2.950991247,Balanus glandula
1.994147943,Anthopleura elegantissima
0.0671907,Egregia menziesii
1.84,Anthopleura elegantissima
1.4325,Balanus glandula
1.16245,Mytilus californianus
0.392441967,Egregia menziesii
2.59868,Anthopleura elegantissima
0.0671907,Egregia menziesii
3.847560571,Balanus glandula
1.91765549,Anthopleura elegantissima
1.20667,Pollicipes polymerus
3.739845781,Pollicipes polymerus
1.78762,Mytilus californianus
3.347978508,Balanus glandula
2.64012,Mytilus californianus
2.916198884,Anthopleura elegantissima
2.180088249,Pollicipes polymerus
0.811877467,Egregia menziesii
2.598788004,Pollicipes polymerus
0.685827,Anthopleura elegantissima
1.52240874,Anthopleura elegantissima
1.595,Balanus glandula
2.299880499,Balanus glandula
2.473877354,Mytilus californianus
1.28425,Mytilus californianus
1.3267,Pollicipes polymerus
1.92007,Mytilus californianus
0.908477272,Egregia menziesii
1.990000001,Pollicipes polymerus
1.89011,Mytilus californianus
2.49667,Mytilus californianus
0.89017,Mytilus californianus
2.216702646,Mytilus californianus
1.23031,Mytilus californianus
3.090000002,Balanus glandula
2.067491917,Balanus glandula
2.570000001,Mytilus californianus
1.434869708,Egregia menziesii
1.87721688,Balanus glandula
0.3596444,Egregia menziesii
1.03715,Mytilus californianus
1.84,Anthopleura elegantissima
3.535065958,Pollicipes polymerus
2.07444,Balanus glandula
0.5402,Egregia menziesii
2.26694,Balanus glandula
3.00322575,Balanus glandula
2.567488375,Mytilus californianus
3.251491144,Balanus glandula
2.690037572,Pollicipes polymerus
2.57667,Mytilus californianus
2.273368989,Anthopleura elegantissima
1.63237905,Balanus glandula
2.04667,Pollicipes polymerus
3.180328727,Anthopleura elegantissima
2.37,Balanus glandula
1.40005,Mytilus californianus
0.890000001,Egregia menziesii
3.166733002,Balanus glandula
2.827632791,Anthopleura elegantissima
-0.1597335,Egregia menziesii
1.13,Egregia menziesii
1.05508,Mytilus californianus
0.429699615,Egregia menziesii
-0.1256538,Egregia menziesii
3.952922668,Balanus glandula
0.7201339,Mytilus californianus
1.76166,Pollicipes polymerus
2.270086179,Mytilus californianus
0.5222605,Anthopleura elegantissima
1.095,Egregia menziesii
0.2527,Egregia menziesii
2.334035871,Balanus glandula
2.097282545,Pollicipes polymerus
3.05808993,Balanus glandula
0.0404,Egregia menziesii
2.1284,Balanus glandula
1.302500001,Anthopleura elegantissima
3.889999999,Balanus glandula
1.58240558,Mytilus californianus
0.5398,Egregia menziesii
0.4544402,Egregia menziesii
1.384871022,Egregia menziesii
0.950883752,Egregia menziesii
2.070000002,Anthopleura elegantissima
1.211401329,Anthopleura elegantissima
1.05508,Pollicipes polymerus
2.6449,Mytilus californianus
1.73284,Mytilus californianus
3.090000002,Balanus glandula
2.34667,Mytilus californianus
2.89667,Mytilus californianus
1.05776768,Egregia menziesii
0.7795791,Anthopleura elegantissima
2.360033277,Mytilus californianus
3.459999999,Anthopleura elegantissima
1.249999999,Anthopleura elegantissima
1.969915658,Balanus glandula
3.447786802,Balanus glandula
2.60040857,Mytilus californianus
1.14,Anthopleura elegantissima
3.739845781,Pollicipes polymerus
0.2721,Egregia menziesii
1.998644614,Mytilus californianus
3.169001286,Balanus glandula
0.685827,Anthopleura elegantissima
2.88954415,Mytilus californianus
3.065408714,Balanus glandula
0.1131,Egregia menziesii
0.1811,Egregia menziesii
2.25551,Balanus glandula
1.875,Anthopleura elegantissima
0.53,Egregia menziesii
1.554142689,Egregia menziesii
2.21667,Pollicipes polymerus
1.793870303,Balanus glandula
0.2236,Egregia menziesii
2.04145,Pollicipes polymerus
1.105,Pollicipes polymerus
2.976550864,Mytilus californianus
0.779933029,Egregia menziesii
1.07498279,Balanus glandula
1.482500001,Anthopleura elegantissima
1.20667,Pollicipes polymerus
0.825,Pollicipes polymerus
1.88497825,Anthopleura elegantissima
2.44667,Mytilus californianus
3.0339,Balanus glandula
1.892856686,Mytilus californianus
0.426896589,Anthopleura elegantissima
2.09108,Balanus glandula
1.4177308,Pollicipes polymerus
1.02833,Pollicipes polymerus
0.4544402,Egregia menziesii
1.964154187,Anthopleura elegantissima
1.74,Anthopleura elegantissima
1.883395837,Pollicipes polymerus
1.85,Anthopleura elegantissima
3.620000001,Balanus glandula
2.495555376,Pollicipes polymerus
2.977958545,Balanus glandula
3.401871957,Balanus glandula
1.985,Mytilus californianus
2.616746976,Mytilus californianus
0.105,Egregia menziesii
-0.015,Egregia menziesii
3.045363693,Balanus glandula
0.6460176,Anthopleura elegantissima
1.99,Anthopleura elegantissima
0.965,Pollicipes polymerus
1.35540807,Balanus glandula
1.37458,Mytilus californianus
1.01213,Pollicipes polymerus
1.0,Balanus glandula
1.06021062,Pollicipes polymerus
2.319999997,Balanus glandula
0.6367,Pollicipes polymerus
1.82770728,Anthopleura elegantissima
3.288868012,Mytilus californianus
1.352030822,Egregia menziesii
2.05005,Mytilus californianus
3.089999998,Balanus glandula
3.579703988,Balanus glandula
2.9026,Mytilus californianus
-0.145,Egregia menziesii
0.4867,Pollicipes polymerus
0.4067,Pollicipes polymerus
1.44875,Pollicipes polymerus
3.3325,Balanus glandula
2.165842771,Pollicipes polymerus
1.769999999,Egregia menziesii
0.41,Egregia menziesii
1.202719705,Egregia menziesii
1.249999999,Anthopleura elegantissima
3.317321599,Balanus glandula
0.645,Egregia menziesii
2.63653,Anthopleura elegantissima
1.554142689,Egregia menziesii
0.53,Egregia menziesii
2.962500001,Balanus glandula
0.33,Egregia menziesii
2.315078281,Anthopleura elegantissima
1.483484347,Mytilus californianus
3.227432319,Balanus glandula
1.74667,Pollicipes polymerus
2.349999999,Pollicipes polymerus
0.7632,Egregia menziesii
-0.4534716,Egregia menziesii
1.630260464,Pollicipes polymerus
0.895,Mytilus californianus
2.383442837,Mytilus californianus
0.61,Egregia menziesii
2.232288855,Mytilus californianus
0.0985,Egregia menziesii
1.46959515,Egregia menziesii
2.200172037,Pollicipes polymerus
1.86237272,Pollicipes polymerus
3.301735067,Balanus glandula
2.202696759,Mytilus californianus
0.355,Egregia menziesii
1.286790131,Egregia menziesii
2.53346,Mytilus californianus
2.41,Pollicipes polymerus
2.115,Egregia menziesii
2.27982193,Anthopleura elegantissima
0.45,Egregia menziesii
1.30832,Pollicipes polymerus
0.895,Pollicipes polymerus
1.01213,Pollicipes polymerus
0.41,Egregia menziesii
2.950000001,Mytilus californianus
2.72051611,Mytilus californianus
1.501643691,Balanus glandula
2.294055597,Mytilus californianus
2.950991247,Mytilus californianus
1.11187715,Mytilus californianus
1.87975135,Mytilus californianus
1.24893,Egregia menziesii
1.909999997,Mytilus californianus
1.88497825,Anthopleura elegantissima
2.668020629,Mytilus californianus
1.65672,Mytilus californianus
0.7352,Egregia menziesii
0.3378037,Anthopleura elegantissima
2.47,Balanus glandula
1.84653,Pollicipes polymerus
3.801562421,Balanus glandula
2.90159,Pollicipes polymerus
0.1313903,Egregia menziesii
0.88836,Egregia menziesii
1.14329,Mytilus californianus
1.24667,Mytilus californianus
2.547153492,Balanus glandula
2.833462184,Pollicipes polymerus
0.665,Mytilus californianus
1.14,Anthopleura elegantissima
1.6236772,Pollicipes polymerus
0.429699615,Egregia menziesii
2.21667,Pollicipes polymerus
1.670000001,Anthopleura elegantissima
3.16338287,Mytilus californianus
1.262458015,Egregia menziesii
1.285,Mytilus californianus
1.445959879,Balanus glandula
0.705,Egregia menziesii
3.00109,Balanus glandula
2.722013973,Balanus glandula
1.71,Balanus glandula
2.359612876,Mytilus californianus
1.013418894,Anthopleura elegantissima
3.079867448,Mytilus californianus
1.97667,Pollicipes polymerus
3.463076055,Balanus glandula
0.4672,Egregia menziesii
0.43,Anthopleura elegantissima
2.456634466,Mytilus californianus
3.373473756,Balanus glandula
1.85,Mytilus californianus
0.856791946,Anthopleura elegantissima
2.180914457,Balanus glandula
0.6460176,Anthopleura elegantissima
2.722017307,Balanus glandula
0.856048621,Anthopleura elegantissima
1.43667,Mytilus californianus
3.235242372,Balanus glandula
3.064193219,Balanus glandula
0.669975908,Egregia menziesii
2.090702269,Anthopleura elegantissima
1.040154392,Anthopleura elegantissima
2.260272441,Mytilus californianus
2.21019745,Balanus glandula
3.42,Mytilus californianus
2.190204199,Mytilus californianus
1.18667,Pollicipes polymerus
2.273368989,Anthopleura elegantissima
1.087898059,Egregia menziesii
0.811877467,Egregia menziesii
2.36900534,Anthopleura elegantissima
2.714372473,Balanus glandula
2.836325165,Mytilus californianus
0.83991284,Egregia menziesii
3.460936514,Balanus glandula
2.69713,Mytilus californianus
2.883947499,Mytilus californianus
2.152683165,Pollicipes polymerus
2.17249891,Balanus glandula
2.799497765,Mytilus californianus
1.095,Mytilus californianus
1.75,Pollicipes polymerus
1.23299,Pollicipes polymerus
3.460086124,Balanus glandula
2.720093133,Balanus glandula
2.93667,Mytilus californianus
3.760234451,Mytilus californianus
3.164992921,Balanus glandula
1.25996488,Mytilus californianus
2.313899342,Balanus glandula
1.56252932,Anthopleura elegantissima
1.274045156,Egregia menziesii
3.330000001,Mytilus californianus
2.38995,Pollicipes polymerus
3.104253303,Balanus glandula
3.030762151,Balanus glandula
1.4177308,Pollicipes polymerus
0.1131,Egregia menziesii
-0.2710365,Egregia menziesii
0.524971185,Egregia menziesii
2.14667,Pollicipes polymerus
3.03177,Mytilus californianus
2.915661493,Balanus glandula
3.590000001,Balanus glandula
3.459999999,Anthopleura elegantissima
1.608969169,Pollicipes polymerus
1.923368631,Mytilus californianus
3.064301223,Balanus glandula
1.35267372,Egregia menziesii
1.780000001,Mytilus californianus
2.284545297,Pollicipes polymerus
0.2366,Egregia menziesii
0.4455,Egregia menziesii
0.730000002,Egregia menziesii
0.97268787,Pollicipes polymerus
0.989089995,Egregia menziesii
0.5875069,Egregia menziesii
0.965,Pollicipes polymerus
1.288270717,Anthopleura elegantissima
2.16115,Balanus glandula
2.8139641,Pollicipes polymerus
-0.4080154,Egregia menziesii
2.40224866,Mytilus californianus
3.484040453,Balanus glandula
0.105,Egregia menziesii
0.2,Egregia menziesii
1.4699545,Anthopleura elegantissima
2.04667,Pollicipes polymerus
1.95892,Mytilus californianus
1.025,Pollicipes polymerus
3.240000001,Anthopleura elegantissima
2.988420171,Pollicipes polymerus
1.01213,Pollicipes polymerus
2.95284,Mytilus californianus
3.364087361,Balanus glandula
1.17804703,Pollicipes polymerus
1.23031,Pollicipes polymerus
2.039999999,Mytilus californianus
2.01466,Balanus glandula
0.96520758,Pollicipes polymerus
1.79256,Mytilus californianus
0.6467,Pollicipes polymerus
1.28425,Pollicipes polymerus
1.365,Pollicipes polymerus
0.851345949,Egregia menziesii
1.46487356,Egregia menziesii
2.19183446,Pollicipes polymerus
0.7692628,Balanus glandula
2.79669,Mytilus californianus
0.59,Egregia menziesii
2.8667956,Balanus glandula
3.754988349,Balanus glandula
2.383442837,Mytilus californianus
1.77230485,Anthopleura elegantissima
0.85127,Pollicipes polymerus
-0.265,Mytilus californianus
2.560000003,Balanus glandula
0.985,Pollicipes polymerus
2.759701634,Mytilus californianus
0.75,Anthopleura elegantissima
3.269999998,Balanus glandula
3.299999998,Pollicipes polymerus
1.39669,Mytilus californianus
3.290294329,Mytilus californianus
3.24295,Balanus glandula
2.426431886,Mytilus californianus
1.288270717,Anthopleura elegantissima
2.86,Mytilus californianus
3.300000002,Balanus glandula
3.535065958,Pollicipes polymerus
3.80530615,Balanus glandula
1.896657956,Balanus glandula
0.86601295,Egregia menziesii
0.75,Egregia menziesii
1.90370126,Anthopleura elegantissima
1.8,Anthopleura elegantissima
3.79558521,Balanus glandula
1.013418894,Anthopleura elegantissima
3.513085164,Balanus glandula
3.23,Mytilus californianus
1.78022841,Anthopleura elegantissima
1.48,Pollicipes polymerus
2.41688,Balanus glandula
1.64,Pollicipes polymerus
0.98028094,Anthopleura elegantissima
1.721926167,Anthopleura elegantissima
1.389999999,Egregia menziesii
2.21019745,Balanus glandula
0.8669,Mytilus californianus
2.310962705,Balanus glandula
1.43,Anthopleura elegantissima
2.098055745,Pollicipes polymerus
3.719208924,Balanus glandula
2.033650722,Mytilus californianus
1.78022841,Anthopleura elegantissima
0.458463438,Egregia menziesii
1.13834,Mytilus californianus
1.01213,Pollicipes polymerus
0.2625196,Egregia menziesii
0.7995,Mytilus californianus
2.658066557,Balanus glandula
2.031989575,Mytilus californianus
1.199759484,Egregia menziesii
2.523647536,Mytilus californianus
1.08502,Mytilus californianus
0.752500001,Anthopleura elegantissima
1.64,Pollicipes polymerus
1.84,Anthopleura elegantissima
2.039514376,Balanus glandula
3.20537993,Mytilus californianus
0.71,Egregia menziesii
-0.015,Egregia menziesii
2.59868,Anthopleura elegantissima
1.37618,Pollicipes polymerus
1.26,Egregia menziesii
0.33,Egregia menziesii
2.804605343,Mytilus californianus
1.839999999,Balanus glandula
1.72494,Mytilus californianus
0.1811,Egregia menziesii
0.0587,Egregia menziesii
1.083005884,Balanus glandula
2.05787503,Mytilus californianus
0.615,Egregia menziesii
0.804890598,Egregia menziesii
2.154996183,Balanus glandula
3.065388339,Pollicipes polymerus
0.5222605,Anthopleura elegantissima
1.91765549,Anthopleura elegantissima
3.240000001,Anthopleura elegantissima
3.440330592,Pollicipes polymerus
2.95284,Balanus glandula
3.020000001,Anthopleura elegantissima
3.301926412,Balanus glandula
1.43020328,Mytilus californianus
2.068109059,Balanus glandula
3.745802181,Balanus glandula
3.189166934,Balanus glandula
1.18498,Pollicipes polymerus
0.759,Egregia menziesii
2.04667,Pollicipes polymerus
3.157986945,Balanus glandula
3.02697,Mytilus californianus
1.93,Balanus glandula
1.99766395,Anthopleura elegantissima
0.8202585,Anthopleura elegantissima
0.6066371,Egregia menziesii
3.248041665,Mytilus californianus
2.245922842,Mytilus californianus
1.27,Mytilus californianus
0.43,Anthopleura elegantissima
0.759999999,Egregia menziesii
2.970102062,Balanus glandula
1.18667,Pollicipes polymerus
0.905,Pollicipes polymerus
0.87482706,Egregia menziesii
0.811877467,Egregia menziesii
1.998644614,Mytilus californianus
1.99,Anthopleura elegantissima
3.22201195,Balanus glandula
1.18,Egregia menziesii
1.020097933,Anthopleura elegantissima
1.75940231,Anthopleura elegantissima
1.342803996,Pollicipes polymerus
1.56252932,Anthopleura elegantissima
3.560025618,Balanus glandula
1.0452,Anthopleura elegantissima
1.66667,Mytilus californianus
1.23341434,Anthopleura elegantissima
2.98846706,Mytilus californianus
0.1811,Egregia menziesii
3.08667,Mytilus californianus
2.300000001,Mytilus californianus
1.78022841,Anthopleura elegantissima
2.046949018,Balanus glandula
0.373011174,Egregia menziesii
1.72667,Pollicipes polymerus
0.739999997,Egregia menziesii
0.574986806,Egregia menziesii
1.809999998,Anthopleura elegantissima
0.5449,Egregia menziesii
2.041998652,Pollicipes polymerus
1.73284,Mytilus californianus
3.01667,Mytilus californianus
1.809999998,Anthopleura elegantissima
1.78018752,Anthopleura elegantissima
3.00322575,Pollicipes polymerus
3.180000001,Anthopleura elegantissima
0.645,Pollicipes polymerus
1.47,Mytilus californianus
3.189166934,Balanus glandula
3.076126167,Balanus glandula
3.509999998,Balanus glandula
0.761,Pollicipes polymerus
3.202608846,Mytilus californianus
1.78022841,Anthopleura elegantissima
3.037137181,Balanus glandula
2.593020799,Pollicipes polymerus
2.735321246,Pollicipes polymerus
3.301735067,Balanus glandula
1.82770728,Anthopleura elegantissima
2.27982193,Mytilus californianus
1.36882316,Pollicipes polymerus
2.26588511,Balanus glandula
1.03724,Egregia menziesii
2.919653745,Mytilus californianus
0.4525357,Mytilus californianus
2.758589799,Anthopleura elegantissima
2.449379852,Balanus glandula
1.87721688,Balanus glandula
2.679999996,Balanus glandula
3.23,Pollicipes polymerus
-0.1587646,Egregia menziesii
1.302500001,Anthopleura elegantissima
0.2,Egregia menziesii
3.800288738,Balanus glandula
-0.2671626,Egregia menziesii
2.095480588,Pollicipes polymerus
1.257745055,Mytilus californianus
0.965,Pollicipes polymerus
1.799999998,Anthopleura elegantissima
2.146650315,Pollicipes polymerus
1.16167,Pollicipes polymerus
2.41,Anthopleura elegantissima
3.670000003,Balanus glandula
0.6884,Pollicipes polymerus
1.36913104,Pollicipes polymerus
3.240000001,Anthopleura elegantissima
1.22498,Pollicipes polymerus
3.6825,Mytilus californianus
0.2222,Egregia menziesii
2.59066,Mytilus californianus
3.810510152,Balanus glandula
2.901234548,Balanus glandula
0.8807,Pollicipes polymerus
0.9397,Balanus glandula
1.77513042,Anthopleura elegantissima
1.84653,Pollicipes polymerus
3.565712404,Balanus glandula
0.53,Egregia menziesii
3.065388339,Mytilus californianus
0.6888,Pollicipes polymerus
2.37654,Mytilus californianus
1.032499999,Egregia menziesii
0.96520758,Pollicipes polymerus
2.321178039,Mytilus californianus
0.2251,Egregia menziesii
-0.1640127,Egregia menziesii
2.330336304,Pollicipes polymerus
1.77731249,Anthopleura elegantissima
0.2222,Egregia menziesii
1.872743985,Balanus glandula
1.84392,Egregia menziesii
0.90501,Mytilus californianus
2.970102062,Balanus glandula
0.1131,Egregia menziesii
3.29,Anthopleura elegantissima
1.75940231,Anthopleura elegantissima
2.022855295,Mytilus californianus
3.109250523,Mytilus californianus
0.90497092,Anthopleura elegantissima
3.577228557,Balanus glandula
1.509999999,Egregia menziesii
3.020000001,Anthopleura elegantissima
1.501643691,Balanus glandula
0.4250177,Egregia menziesii
1.11583253,Egregia menziesii
2.00360568,Anthopleura elegantissima
1.355,Mytilus californianus
2.060536388,Mytilus californianus
0.42,Egregia menziesii
2.04667,Pollicipes polymerus
2.916198884,Anthopleura elegantissima
2.944128727,Balanus glandula
1.40898,Egregia menziesii
0.1811,Egregia menziesii
1.2,Egregia menziesii
3.259008687,Anthopleura elegantissima
3.226810222,Mytilus californianus
1.82,Balanus glandula
0.93547,Egregia menziesii
2.436011368,Balanus glandula
2.662066451,Pollicipes polymerus
2.69727,Mytilus californianus
-0.2377744,Egregia menziesii
2.789598371,Mytilus californianus
2.025202834,Pollicipes polymerus
1.49302,Balanus glandula
2.04667,Pollicipes polymerus
3.116201308,Balanus glandula
3.376165117,Balanus glandula
1.8,Anthopleura elegantissima
0.705,Mytilus californianus
2.714372473,Balanus glandula
2.490152786,Balanus glandula
1.99766395,Anthopleura elegantissima
2.599999999,Mytilus californianus
0.880000001,Balanus glandula
3.180000002,Anthopleura elegantissima
2.302078108,Balanus glandula
1.94036,Mytilus californianus
0.679999997,Egregia menziesii
0.695,Mytilus californianus
0.942137204,Egregia menziesii
3.538168889,Balanus glandula
2.06864,Balanus glandula
2.730005549,Pollicipes polymerus
1.8,Anthopleura elegantissima
2.380000003,Balanus glandula
1.251746803,Egregia menziesii
3.020000001,Anthopleura elegantissima
-0.0010165,Egregia menziesii
2.35995262,Mytilus californianus
2.746005447,Mytilus californianus
0.7415548,Egregia menziesii
0.53,Egregia menziesii
-0.1256538,Egregia menziesii
1.44667,Pollicipes polymerus
0.895,Pollicipes polymerus
-0.1784395,Egregia menziesii
1.78022841,Anthopleura elegantissima
2.819819869,Balanus glandula
1.302500001,Anthopleura elegantissima
0.5875069,Egregia menziesii
0.623449,Anthopleura elegantissima
1.995619646,Mytilus californianus
2.13667,Pollicipes polymerus
2.152683165,Pollicipes polymerus
3.564690525,Balanus glandula
1.977981887,Pollicipes polymerus
1.73667,Mytilus californianus
3.14,Mytilus californianus
1.52240874,Anthopleura elegantissima
0.87471,Balanus glandula
0.7317,Mytilus californianus
1.933872512,Anthopleura elegantissima
0.85298981,Anthopleura elegantissima
0.2449,Egregia menziesii
1.23341434,Anthopleura elegantissima
2.07444,Balanus glandula
1.77513042,Anthopleura elegantissima
3.214033411,Balanus glandula
2.687406978,Mytilus californianus
2.59868,Balanus glandula
0.96016032,Egregia menziesii
1.90370126,Anthopleura elegantissima
1.74667,Mytilus californianus
2.52885,Mytilus californianus
2.90667,Mytilus californianus
1.565,Mytilus californianus
1.88129,Mytilus californianus
2.033315185,Balanus glandula
1.09323865,Anthopleura elegantissima
2.090702269,Balanus glandula
2.410594315,Mytilus californianus
1.902541336,Balanus glandula
1.414360003,Egregia menziesii
1.480000002,Egregia menziesii
1.05,Anthopleura elegantissima
0.62,Egregia menziesii
2.20667,Balanus glandula
2.00360568,Anthopleura elegantissima
2.54658,Mytilus californianus
3.289058975,Balanus glandula
3.342499999,Balanus glandula
1.515336058,Balanus glandula
0.5397,Egregia menziesii
2.0741865,Balanus glandula
-0.2241,Egregia menziesii
2.600062578,Mytilus californianus
0.8225,Pollicipes polymerus
0.4506,Egregia menziesii
2.679999996,Balanus glandula
1.36165,Pollicipes polymerus
2.90159,Pollicipes polymerus
1.630260464,Pollicipes polymerus
3.020000001,Anthopleura elegantissima
3.552729826,Mytilus californianus
2.950470754,Mytilus californianus
1.48004,Balanus glandula
3.240080628,Balanus glandula
1.509999999,Egregia menziesii
0.8449,Egregia menziesii
2.874028838,Balanus glandula
3.291866567,Balanus glandula
1.49998926,Balanus glandula
0.7632,Egregia menziesii
3.3225,Pollicipes polymerus
1.38002,Anthopleura elegantissima
0.934165827,Egregia menziesii
0.185,Mytilus californianus
1.23747,Pollicipes polymerus
0.2747,Egregia menziesii
1.38,Egregia menziesii
1.78,Anthopleura elegantissima
1.53770736,Anthopleura elegantissima
1.80965213,Anthopleura elegantissima
0.827,Egregia menziesii
2.3032,Mytilus californianus
2.666247733,Pollicipes polymerus
3.6125,Pollicipes polymerus
2.145871944,Mytilus californianus
1.91001127,Balanus glandula
3.670000003,Balanus glandula
2.49804743,Balanus glandula
1.89011,Mytilus californianus
2.630242489,Balanus glandula
1.784853462,Balanus glandula
3.535065958,Pollicipes polymerus
2.828389428,Mytilus californianus
2.323100036,Pollicipes polymerus
0.85501,Pollicipes polymerus
0.6598,Egregia menziesii
1.15,Balanus glandula
0.965,Pollicipes polymerus
3.535065958,Balanus glandula
3.128180812,Balanus glandula
3.195763504,Balanus glandula
0.8084792,Anthopleura elegantissima
3.208606439,Pollicipes polymerus
3.180000001,Anthopleura elegantissima
0.98857,Pollicipes polymerus
1.22102,Mytilus californianus
1.133027448,Egregia menziesii
2.72051611,Mytilus californianus
1.14,Balanus glandula
2.746005447,Mytilus californianus
2.35339,Mytilus californianus
0.8038005,Anthopleura elegantissima
1.2,Egregia menziesii
1.09,Balanus glandula
0.4843,Egregia menziesii
3.449096639,Balanus glandula
-0.1587646,Egregia menziesii
3.01894,Mytilus californianus
2.197634862,Pollicipes polymerus
0.44,Egregia menziesii
2.828389428,Mytilus californianus
0.28,Egregia menziesii
2.21,Anthopleura elegantissima
2.96473,Mytilus californianus
2.153430258,Mytilus californianus
0.6455563,Anthopleura elegantissima
2.91832,Mytilus californianus
0.5255235,Anthopleura elegantissima
3.208606439,Pollicipes polymerus
2.887463139,Pollicipes polymerus
2.57667,Mytilus californianus
0.623449,Anthopleura elegantissima
1.779552845,Anthopleura elegantissima
2.50004372,Pollicipes polymerus
0.3367,Anthopleura elegantissima
1.933872512,Anthopleura elegantissima
2.993847425,Balanus glandula
0.684981784,Egregia menziesii
1.53770736,Anthopleura elegantissima
0.679999997,Egregia menziesii
0.375836,Egregia menziesii
2.629909951,Balanus glandula
2.297855254,Mytilus californianus
1.664509889,Anthopleura elegantissima
2.80668,Mytilus californianus
0.75,Anthopleura elegantissima
0.6915524,Anthopleura elegantissima
1.286790131,Egregia menziesii
1.72536147,Mytilus californianus
2.273368989,Anthopleura elegantissima
2.036585829,Mytilus californianus
2.2125218,Anthopleura elegantissima
2.89457204,Mytilus californianus
2.05764,Mytilus californianus
1.94669364,Mytilus californianus
1.453452143,Balanus glandula
1.414126594,Egregia menziesii
1.665,Balanus glandula
1.75940231,Anthopleura elegantissima
-0.028336,Egregia menziesii
3.347978508,Balanus glandula
0.8398,Pollicipes polymerus
1.52240874,Anthopleura elegantissima
1.26477,Pollicipes polymerus
0.778,Pollicipes polymerus
2.988990753,Anthopleura elegantissima
0.984063171,Anthopleura elegantissima
0.70993224,Egregia menziesii
1.06994,Anthopleura elegantissima
1.1525,Balanus glandula
3.290294329,Pollicipes polymerus
2.758589799,Anthopleura elegantissima
3.760234451,Mytilus californianus
2.14667,Pollicipes polymerus
2.767023835,Pollicipes polymerus
3.263298348,Mytilus californianus
1.964154187,Anthopleura elegantissima
2.081899939,Balanus glandula
1.139679765,Egregia menziesii
2.27982193,Anthopleura elegantissima
2.26,Mytilus californianus
0.5051836,Anthopleura elegantissima
2.160000001,Anthopleura elegantissima
2.09992148,Balanus glandula
0.7242927,Pollicipes polymerus
1.040154392,Anthopleura elegantissima
1.8,Anthopleura elegantissima
1.45667,Mytilus californianus
2.61074,Mytilus californianus
3.470000001,Pollicipes polymerus
1.55217,Mytilus californianus
0.6602,Egregia menziesii
2.53654,Mytilus californianus
2.305710557,Balanus glandula
3.356142876,Balanus glandula
1.11187715,Pollicipes polymerus
3.206634775,Balanus glandula
3.290294329,Pollicipes polymerus
0.4251,Egregia menziesii
2.365023371,Balanus glandula
3.699999999,Balanus glandula
2.16761529,Balanus glandula
3.459999999,Anthopleura elegantissima
0.520000001,Egregia menziesii
1.211401329,Anthopleura elegantissima
-0.335578,Egregia menziesii
1.604170663,Anthopleura elegantissima
2.349999999,Pollicipes polymerus
2.0449042,Pollicipes polymerus
0.426896589,Anthopleura elegantissima
3.794842633,Balanus glandula
0.6455563,Anthopleura elegantissima
-0.2243668,Egregia menziesii
2.039963089,Mytilus californianus
0.520000001,Egregia menziesii
0.48,Balanus glandula
0.7607,Egregia menziesii
1.88727668,Balanus glandula
2.57667,Balanus glandula
1.262500003,Anthopleura elegantissima
2.49804743,Balanus glandula
3.145162508,Balanus glandula
1.07285,Pollicipes polymerus
1.87721412,Mytilus californianus
0.5733097,Anthopleura elegantissima
0.51,Egregia menziesii
1.105,Egregia menziesii
0.0587,Egregia menziesii
2.90671,Mytilus californianus
0.56,Egregia menziesii
0.53,Mytilus californianus
2.949584359,Balanus glandula
3.0339,Mytilus californianus
2.309733027,Mytilus californianus
0.48,Egregia menziesii
1.40695,Pollicipes polymerus
0.29,Egregia menziesii
2.902500001,Balanus glandula
0.6405,Egregia menziesii
1.647511901,Egregia menziesii
2.060000002,Pollicipes polymerus
1.44875,Pollicipes polymerus
3.180328727,Anthopleura elegantissima
3.804773051,Balanus glandula
3.232055749,Balanus glandula
2.025202834,Pollicipes polymerus
1.958298277,Pollicipes polymerus
1.056870902,Egregia menziesii
0.75,Egregia menziesii
2.00360568,Anthopleura elegantissima
1.766250004,Balanus glandula
2.730193436,Mytilus californianus
3.03667,Mytilus californianus
3.248041665,Balanus glandula
0.7667376,Anthopleura elegantissima
2.36900534,Anthopleura elegantissima
0.2,Egregia menziesii
3.053610423,Mytilus californianus
0.528403,Egregia menziesii
0.0044,Egregia menziesii
2.434145426,Balanus glandula
